run_id,date,portfolio_real_value,benchmark1_name,benchmark1_real_value,benchmark2_name,benchmark2_real_value,portfolio_daily_return,benchmark1_daily_return,benchmark2_daily_return,portfolio_accum_return,benchmark1_accum_return,benchmark2_accum_return,portfolio_composition
20260409-200414,2021-04-01,27740.055226229153,^BVSP,115253.0,,,-0.014027518321156405,-0.011840458185434777,0.0,11302.25541458383,2428.8845335187925,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.195999145507812}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.209999084472656}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.6200008392334}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.88999938964844}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 97.38999938964844}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.200000762939453}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 27.042266845703125}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 19.25666618347168}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 143.4499969482422}}"
20260409-200414,2021-04-05,28019.0876452645,^BVSP,117518.0,,,0.010058827091717949,0.019652416856827948,0.0,11415.94284754556,2476.617984868606,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.124000549316406}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.670000076293945}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.8700008392334}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.040000915527344}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 103.38999938964844}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.459999084472656}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 27.549062728881836}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 19.0}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 145.0}}"
20260409-200414,2021-04-06,28376.550291126186,^BVSP,117499.0,,,0.012757826035856066,-0.00016167736006400535,0.0,11561.585460429822,2476.2175718109256,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.697999954223633}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 17.0}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.690000534057617}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.020000457763672}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 102.0500030517578}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.420000076293945}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.016263961791992}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 19.466665267944336}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 144.00999450683594}}"
20260409-200414,2021-04-07,28159.459953671292,^BVSP,117624.0,,,-0.0076503428086810935,0.0010638388411816635,0.0,11473.135368245672,2478.851868243035,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.920000076293945}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.8700008392334}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.799999237060547}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.0}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 104.55999755859376}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.350000381469727}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.48346519470215}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 19.516666412353516}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 71.98999786376953}}"
20260409-200414,2021-04-08,28165.741918273936,^BVSP,118313.0,,,0.00022308540763846772,0.005857648099027335,0.0,11475.694857326185,2493.372110176819,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.950000762939453}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 17.329999923706055}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.399999618530273}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.700000762939453}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 104.5}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.25}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.649757385253903}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 19.833332061767575}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 60.0}}"
20260409-200414,2021-04-09,28028.408873674623,^BVSP,117670.0,,,-0.004875889475867553,-0.005434736673062157,0.0,11419.74063754308,2479.821289330051,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.89800071716309}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 17.260000228881836}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.5}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.649999618530273}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 103.0}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.899999618530273}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.475547790527344}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 19.93666648864746}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 58.0}}"
20260409-200414,2021-04-12,28354.415314739043,^BVSP,118812.0,,,0.011631286047443774,0.009705107504036636,0.0,11552.566907485962,2503.888221533798,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.381999969482425}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 18.059999465942383}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.739999771118164}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.88999938964844}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 103.4000015258789}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.989999771118164}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 27.66784286499023}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.016666412353516}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.650001525878906}}"
20260409-200414,2021-04-13,28366.515433500303,^BVSP,119297.0,,,0.00042674548661794697,0.004082079251254145,0.0,11557.496913272584,2514.109291690381,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 20.100000381469727}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.780000686645508}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.739999771118164}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.969999313354492}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 103.58000183105467}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.989999771118164}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 27.7232723236084}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.36666679382324}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.75}}"
20260409-200414,2021-04-14,28505.587012995482,^BVSP,120295.0,,,0.004902667013197496,0.008365675582789223,0.0,11614.159472144416,2535.1415144043385,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 20.36000061035156}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.309999465942383}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 24.1200008392334}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.350000381469727}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 107.0}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.049999237060547}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 27.461957931518555}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.56333351135254}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.7400016784668}}"
20260409-200414,2021-04-15,28151.58915082462,^BVSP,120701.0,,,-0.012418543144172916,0.003375036368926443,0.0,11469.928531656287,2543.6977092158286,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.520000457763672}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.5}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.920000076293945}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.09000015258789}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 108.20999908447266}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.010000228881836}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 27.3590145111084}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.066665649414062}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.95000076293945}}"
20260409-200414,2021-04-16,28512.084684402125,^BVSP,121114.0,,,0.012805512741967076,0.0034216783622340596,0.0,11616.806847617863,2552.401424627517,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.628000259399418}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.65999984741211}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.649999618530273}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.950000762939453}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 108.66999816894533}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.09000015258789}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.768537521362305}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.799999237060547}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.79999923706055}}"
20260409-200414,2021-04-19,28512.413653960983,^BVSP,120934.0,,,1.1537899192532941e-05,-0.001486203081394355,0.0,11616.94088116421,2548.60803776528,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.200000762939453}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.059999465942383}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.790000915527344}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.280000686645508}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 107.7300033569336}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.149999618530273}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.29341697692871}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.566665649414062}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.70000076293945}}"
20260409-200414,2021-04-20,28191.32603685221,^BVSP,120062.0,,,-0.011261327118974537,-0.007210544594572266,0.0,11486.118709779632,2530.231185854888,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.59199905395508}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.040000915527344}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.200000762939453}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.81999969482422}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 106.16000366210938}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.34000015258789}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.237987518310547}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.399999618530273}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.599998474121094}}"
20260409-200414,2021-04-21,28191.32603685221,^BVSP,120062.0,,,0.0,0.0,0.0,11486.118709779632,2530.231185854888,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": null}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": null}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": null}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": null}, ""VALE3.SA"": {""weight"": 0.065, ""value"": null}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": null}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": null}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": null}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": null}}"
20260409-200414,2021-04-22,28191.32603685221,^BVSP,119371.0,,,0.0,-0.005755359730805765,0.0,11486.118709779632,2515.6687951781896,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.194000244140625}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.670000076293944}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.209999084472656}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.709999084472656}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 106.2300033569336}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.559999465942383}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.467628479003903}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.0}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.70000076293945}}"
20260409-200414,2021-04-23,28464.19879691624,^BVSP,120530.0,,,0.009679316244554212,0.009709225858876902,0.0,11597.29648519408,2540.0939916967036,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.3700008392334}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.850000381469728}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.270000457763672}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.690000534057617}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 107.98999786376952}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.649999618530273}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 29.25949478149414}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.266666412353516}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.70000076293945}}"
20260409-200414,2021-04-26,28343.23295539791,^BVSP,120595.0,,,-0.004249753958696704,0.0005392848253547022,0.0,11548.010828545946,2541.4638258414,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.059999465942383}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.68000030517578}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.299999237060547}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.780000686645508}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 108.56999969482422}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.65999984741211}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 29.647510528564453}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.963333129882812}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.79999923706055}}"
20260409-200414,2021-04-27,27939.984206044577,^BVSP,119388.0,,,-0.014227337791278194,-0.0100087068286413,0.0,11383.713377670885,2516.0270594929566,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.016000747680664}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.270000457763672}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.739999771118164}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.100000381469727}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 110.12000274658205}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.649999618530273}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 29.05360984802246}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.63333320617676}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.7400016784668}}"
20260409-200414,2021-04-28,28392.20258229596,^BVSP,121053.0,,,0.016185348313602504,0.01394612523871741,0.0,11567.962743790706,2551.1158879686473,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.45400047302246}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.25}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.549999237060547}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.940000534057617}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 111.91999816894533}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.65999984741211}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 29.116958618164062}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.950000762939453}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 58.38999938964844}}"
20260409-200414,2021-04-29,28189.08758834914,^BVSP,120066.0,,,-0.007153900559778173,-0.00815345344601126,0.0,11485.206688642409,2530.315483340715,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.520000457763672}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.079999923706056}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.079999923706055}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.6200008392334}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 111.9499969482422}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.760000228881836}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.950666427612305}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.5766658782959}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.900001525878906}}"
20260409-200414,2021-04-30,28030.5423294606,^BVSP,118894.0,,,-0.005624348726848017,-0.00976129795279268,0.0,11420.609881025557,2505.616319993262,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.31599998474121}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 14.670000076293944}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.100000381469727}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.6200008392334}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 109.0199966430664}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.760000228881836}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 29.28325080871582}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.66666603088379}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.70000076293945}}"
20260409-200414,2021-05-03,27869.951814273587,^BVSP,119209.0,,,-0.005729126225939309,0.0026494188100325555,0.0,11355.17976543995,2512.2547470021764,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.371999740600582}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 14.699999809265137}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.010000228881836}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.43000030517578}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 108.45999908447266}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.010000228881836}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 29.362438201904297}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.5766658782959}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.79999923706055}}"
20260409-200414,2021-05-04,27805.773893545105,^BVSP,117712.0,,,-0.002302763964436215,-0.01255777667793534,0.0,11329.0314666664,2480.7064129312403,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.052000045776367}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 14.579999923706056}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 22.479999542236328}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 22.88999938964844}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 110.0999984741211}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.100000381469727}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.016263961791992}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.656665802001953}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.79999923706055}}"
20260409-200414,2021-05-05,28193.24323013067,^BVSP,119564.0,,,0.013934851735074798,0.015733315210004095,0.0,11486.899840456394,2519.736148869366,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.399999618530273}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 14.829999923706056}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.399999618530273}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.829999923706055}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 110.70999908447266}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.229999542236328}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 28.34092903137207}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.299999237060547}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.900001525878906}}"
20260409-200414,2021-05-06,28358.09677904248,^BVSP,119921.0,,,0.005847271545390381,0.002985848583185513,0.0,11554.066863038242,2527.259699479469,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.200000762939453}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.0600004196167}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.06999969482422}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 23.5}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 115.0500030517578}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.979999542236328}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 29.497055053710938}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 20.63333320617676}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 58.790000915527344}}"
20260409-200414,2021-05-07,28973.734957619217,^BVSP,122038.0,,,0.021709432172885304,0.017653288414873014,0.0,11804.899093922351,2571.8741438536654,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 19.209999084472656}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.40999984741211}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 23.93000030517578}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.3799991607666}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 115.4499969482422}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 19.260000228881836}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 30.75612449645996}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.13333320617676}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 58.5}}"
20260409-200414,2021-05-10,28829.97924969511,^BVSP,121909.0,,,-0.004961587042001595,-0.0010570478047821075,0.0,11746.32805954581,2569.1555499357287,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.479999542236328}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.449999809265137}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 24.229999542236328}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.700000762939453}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 114.69000244140624}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.780000686645508}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 30.16222381591797}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.583332061767575}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 58.0}}"
20260409-200414,2021-05-11,29249.060451405894,^BVSP,122964.0,,,0.014536299110073593,0.008653996013419762,0.0,11917.076197664419,2591.389011822728,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.170000076293945}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.200000762939453}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 24.549999237060547}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 25.149999618530273}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 118.72000122070312}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.420000076293945}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 31.532154083251953}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.8266658782959}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.560001373291016}}"
20260409-200414,2021-05-12,28659.047557017217,^BVSP,119710.0,,,-0.020172028956927327,-0.026463029829868923,0.0,11676.684591523222,2522.8130071020682,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 17.809999465942383}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.75}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 24.239999771118164}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.780000686645508}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 114.33000183105467}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.34000015258789}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 30.43937873840332}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.433332443237305}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.20000076293945}}"
20260409-200414,2021-05-13,28713.914955638404,^BVSP,120706.0,,,0.001914487859794554,0.008320106925068904,0.0,11699.039462416344,2543.8030810731125,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 17.329999923706055}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 15.989999771118164}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 24.5}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 24.989999771118164}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 112.48999786376952}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.1299991607666}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 31.69844627380371}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.42333221435547}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 58.900001525878906}}"
20260409-200414,2021-05-14,29478.849421993236,^BVSP,121881.0,,,0.026639852752110647,0.009734395970374399,0.0,12010.700151036246,2568.5654675349365,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.31999969482422}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.540000915527344}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 25.63999938964844}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 26.299999237060547}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 110.55999755859376}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.68000030517578}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 31.56382942199707}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.266666412353516}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 58.900001525878906}}"
20260409-200414,2021-05-17,29902.5304813299,^BVSP,122938.0,,,0.014372374351238006,0.008672393564214342,0.0,12183.32242982741,2590.84107816485,1000.0,"{""PRIO3.SA"": {""weight"": 0.173, ""value"": 18.809999465942383}, ""ENEV3.SA"": {""weight"": 0.1416, ""value"": 16.5}, ""PETR3.SA"": {""weight"": 0.0031, ""value"": 25.940000534057617}, ""PETR4.SA"": {""weight"": 0.2156, ""value"": 26.65999984741211}, ""VALE3.SA"": {""weight"": 0.065, ""value"": 113.45999908447266}, ""PNVL3.SA"": {""weight"": 0.1065, ""value"": 18.8799991607666}, ""AXIA6.SA"": {""weight"": 0.1016, ""value"": 31.67469024658203}, ""AURA33.SA"": {""weight"": 0.1701, ""value"": 21.8266658782959}, ""DASA3.SA"": {""weight"": 0.0236, ""value"": 57.45000076293945}}"
