run_id,Date,value
20250811-083632,2021-12-15,866.4867805999847
20250811-083632,2021-12-16,875.6535089949944
20250811-083632,2021-12-17,883.539642910034
20250811-083632,2021-12-20,849.4030783201862
20250811-083632,2021-12-21,844.3131651785983
20250811-083632,2021-12-22,847.5898914170575
20250811-083632,2021-12-23,836.5859729405394
20250811-083632,2021-12-27,850.7039384729796
20250811-083632,2021-12-28,862.623525826883
20250811-083632,2021-12-29,859.5773096255546
20250811-083632,2021-12-30,861.016667096265
20250811-083632,2022-01-03,827.686674997596
20250811-083632,2022-01-04,813.1695247261623
20250811-083632,2022-01-05,760.8215687239392
20250811-083632,2022-01-06,757.7190407114989
20250811-083632,2022-01-07,770.8081910942325
20250811-083632,2022-01-10,745.055836065276
20250811-083632,2022-01-11,784.9660747370804
20250811-083632,2022-01-12,822.4079646328717
20250811-083632,2022-01-13,832.9817631341871
20250811-083632,2022-01-14,835.9315705715017
20250811-083632,2022-01-17,838.7900852646239
20250811-083632,2022-01-18,816.1031217746175
20250811-083632,2022-01-19,851.9453349351002
20250811-083632,2022-01-20,885.2570690255636
20250811-083632,2022-01-21,917.9991713201679
20250811-083632,2022-01-24,913.3785841131327
20250811-083632,2022-01-25,950.8184718729881
20250811-083632,2022-01-26,937.438228021074
20250811-083632,2022-01-27,935.5214279897094
20250811-083632,2022-01-28,936.5061809978117
20250811-083632,2022-01-31,959.8446088121142
20250811-083632,2022-02-01,981.7109896528797
20250811-083632,2022-02-02,984.4862654161909
20250811-083632,2022-02-03,979.7092499225048
20250811-083632,2022-02-04,947.5029288794501
20250811-083632,2022-02-07,938.0420704833433
20250811-083632,2022-02-08,936.8272744937858
20250811-083632,2022-02-09,929.9995374604841
20250811-083632,2022-02-10,936.0680754449625
20250811-083632,2022-02-11,929.5826013674262
20250811-083632,2022-02-14,920.343687026283
20250811-083632,2022-02-15,923.6124319530348
20250811-083632,2022-02-16,928.410716420212
20250811-083632,2022-02-17,928.7123577557991
20250811-083632,2022-02-18,937.9748267124943
20250811-083632,2022-02-21,912.1596794090613
20250811-083632,2022-02-22,922.1133037576318
20250811-083632,2022-02-23,912.3244126729263
20250811-083632,2022-02-24,915.7572309193281
20250811-083632,2022-02-25,912.7454198575592
20250811-083632,2022-03-02,883.6529029727967
20250811-083632,2022-03-03,880.6447415837112
20250811-083632,2022-03-04,859.7200539154212
20250811-083632,2022-03-07,846.7970308145666
20250811-083632,2022-03-08,851.3920370618554
20250811-083632,2022-03-09,893.8324902840186
20250811-083632,2022-03-10,887.4454906862466
20250811-083632,2022-03-11,868.3099808850897
20250811-083632,2022-03-14,828.3804264119271
20250811-083632,2022-03-15,850.890369479333
20250811-083632,2022-03-16,858.3133496005914
20250811-083632,2022-03-17,864.4133815232252
20250811-083632,2022-03-18,889.8703035015327
20250811-083632,2022-03-21,885.396928648348
20250811-083632,2022-03-22,895.9500075761846
20250811-083632,2022-03-23,901.5617420773478
20250811-083632,2022-03-24,909.5729574363017
20250811-083632,2022-03-25,919.4984218633964
20250811-083632,2022-03-28,900.6920059469438
20250811-083632,2022-03-29,912.5808491930264
20250811-083632,2022-03-30,912.4242175182759
20250811-083632,2022-03-31,893.781874950072
20250811-083632,2022-04-01,908.6060997472007
20250811-083632,2022-04-04,932.455184013523
20250811-083632,2022-04-05,918.7242648752488
20250811-083632,2022-04-06,918.4752086000441
20250811-083632,2022-04-07,915.2870296547345
20250811-083632,2022-04-08,908.342788586889
20250811-083632,2022-04-11,892.9064877795925
20250811-083632,2022-04-12,880.2154937652334
20250811-083632,2022-04-13,888.6379492833685
20250811-083632,2022-04-14,880.0443658723123
20250811-083632,2022-04-18,878.3237375292209
20250811-083632,2022-04-19,888.8337151828199
20250811-083632,2022-04-20,873.7658979738067
20250811-083632,2022-04-22,860.4899229274877
20250811-083632,2022-04-25,862.6410803417776
20250811-083632,2022-04-26,837.7085860669647
20250811-083632,2022-04-27,841.8820013154182
20250811-083632,2022-04-28,849.6996229270135
20250811-083632,2022-04-29,840.5630837679032
20250811-083632,2022-05-02,827.484276379154
20250811-083632,2022-05-03,827.8056364616874
20250811-083632,2022-05-04,857.6682653513725
20250811-083632,2022-05-05,818.8722226711042
20250811-083632,2022-05-06,811.1401842629685
20250811-083632,2022-05-09,781.7766907195072
20250811-083632,2022-05-10,803.1803708401571
20250811-083632,2022-05-11,788.8730920568323
20250811-083632,2022-05-12,815.4466759324107
20250811-083632,2022-05-13,812.2244582825452
20250811-083632,2022-05-16,804.398967399836
20250811-083632,2022-05-17,803.0026412986131
20250811-083632,2022-05-18,789.1932381343272
20250811-083632,2022-05-19,808.0543130899522
20250811-083632,2022-05-20,807.3363403856956
20250811-083632,2022-05-23,809.9367569111884
20250811-083632,2022-05-24,817.0760627703237
20250811-083632,2022-05-25,817.4003422678841
20250811-083632,2022-05-26,836.307522064393
20250811-083632,2022-05-27,861.054742845999
20250811-083632,2022-05-30,859.7197518371754
20250811-083632,2022-05-31,850.9115939168596
20250811-083632,2022-06-01,856.1180217165218
20250811-083632,2022-06-02,861.0686551167673
20250811-083632,2022-06-03,862.7670083325905
20250811-083632,2022-06-06,838.7157939255283
20250811-083632,2022-06-07,837.5748327788998
20250811-083632,2022-06-08,817.2495552898403
20250811-083632,2022-06-09,821.0991004393353
20250811-083632,2022-06-10,807.8705697764375
20250811-083632,2022-06-13,782.5426392302908
20250811-083632,2022-06-14,784.6197179641255
20250811-083632,2022-06-15,796.5828968001674
20250811-083632,2022-06-17,780.5614578525558
20250811-083632,2022-06-20,771.9071349821063
20250811-083632,2022-06-21,776.4440067703962
20250811-083632,2022-06-22,763.4403455463753
20250811-083632,2022-06-23,776.797745647156
20250811-083632,2022-06-24,768.7218217439446
20250811-083632,2022-06-27,767.8746018328736
20250811-083632,2022-06-28,751.0499048880315
20250811-083632,2022-06-29,742.2209897444386
20250811-083632,2022-06-30,752.4902201424668
20250811-083632,2022-07-01,756.7175339255718
20250811-083632,2022-07-04,745.2266461882157
20250811-083632,2022-07-05,740.9728295590279
20250811-083632,2022-07-06,747.8568897702088
20250811-083632,2022-07-07,780.2935871968898
20250811-083632,2022-07-08,806.577217224929
20250811-083632,2022-07-11,789.2526537463904
20250811-083632,2022-07-12,812.9864019993302
20250811-083632,2022-07-13,801.9172771004654
20250811-083632,2022-07-14,791.1225519526345
20250811-083632,2022-07-15,817.4957745637352
20250811-083632,2022-07-18,789.9524493102526
20250811-083632,2022-07-19,791.4493844472212
20250811-083632,2022-07-20,804.2624469611707
20250811-083632,2022-07-21,822.7753556502785
20250811-083632,2022-07-22,806.6305511595237
20250811-083632,2022-07-25,784.5444632400599
20250811-083632,2022-07-26,767.5602911302932
20250811-083632,2022-07-27,791.8678200562312
20250811-083632,2022-07-28,839.887087077331
20250811-083632,2022-07-29,854.9292188490577
20250811-083632,2022-08-01,834.5060627846935
20250811-083632,2022-08-02,860.7999800828549
20250811-083632,2022-08-03,877.1385542067302
20250811-083632,2022-08-04,898.6563136891934
20250811-083632,2022-08-05,921.5800354662846
20250811-083632,2022-08-08,937.4115857345502
20250811-083632,2022-08-09,917.9704553385221
20250811-083632,2022-08-10,962.5100700737503
20250811-083632,2022-08-11,950.4364383149039
20250811-083632,2022-08-12,955.6315859789985
20250811-083632,2022-08-15,988.0835784870305
20250811-083632,2022-08-16,964.3649903032637
20250811-083632,2022-08-17,973.2814550837062
20250811-083632,2022-08-18,945.0128935922176
20250811-083632,2022-08-19,935.7190216872159
20250811-083632,2022-08-22,922.1319924910268
20250811-083632,2022-08-23,939.3346475708604
20250811-083632,2022-08-24,980.1113431103096
20250811-083632,2022-08-25,977.4428719268456
20250811-083632,2022-08-26,965.3808248913173
20250811-083632,2022-08-29,972.189868676595
20250811-083632,2022-08-30,963.6457824247096
20250811-083632,2022-08-31,971.9408028497321
20250811-083632,2022-09-01,984.5204723048365
20250811-083632,2022-09-02,1001.0058165325972
20250811-083632,2022-09-05,1026.9688252807177
20250811-083632,2022-09-06,1012.7903594861875
20250811-083632,2022-09-08,1022.8681985268747
20250811-083632,2022-09-09,1041.4904784338603
20250811-083632,2022-09-12,1054.589020237074
20250811-083632,2022-09-13,1041.2784617554828
20250811-083632,2022-09-14,1070.723221072536
20250811-083632,2022-09-15,1074.696025100021
20250811-083632,2022-09-16,1093.6136517360203
20250811-083632,2022-09-19,1093.883565985665
20250811-083632,2022-09-20,1094.7638830686828
20250811-083632,2022-09-21,1121.2981615352264
20250811-083632,2022-09-22,1161.7007913669104
20250811-083632,2022-09-23,1160.5689113954397
20250811-083632,2022-09-26,1115.9732750910823
20250811-083632,2022-09-27,1113.4167168440308
20250811-083632,2022-09-28,1134.4489947524248
20250811-083632,2022-09-29,1138.3650384688783
20250811-083632,2022-09-30,1188.4171498834157
20250811-083632,2022-10-03,1257.0304143167846
20250811-083632,2022-10-04,1225.836205119081
20250811-083632,2022-10-05,1204.3726461260314
20250811-083632,2022-10-06,1228.2168506259982
20250811-083632,2022-10-07,1220.430821159311
20250811-083632,2022-10-10,1217.5898897147401
20250811-083632,2022-10-11,1208.4617134273828
20250811-083632,2022-10-13,1215.0268865415858
20250811-083632,2022-10-14,1205.0568170604577
20250811-083632,2022-10-17,1205.544356483415
20250811-083632,2022-10-18,1200.947347721194
20250811-083632,2022-10-19,1192.9644380111138
20250811-083632,2022-10-20,1188.713870041605
20250811-083632,2022-10-21,1215.2988858540982
20250811-083632,2022-10-24,1203.5033813154478
20250811-083632,2022-10-25,1202.0877493599544
20250811-083632,2022-10-26,1162.9862979832762
20250811-083632,2022-10-27,1196.4506335692124
20250811-083632,2022-10-28,1203.3801333787417
20250811-083632,2022-10-31,1251.7947728328559
20250811-083632,2022-11-01,1273.2586055970505
20250811-083632,2022-11-03,1284.1712783981725
20250811-083632,2022-11-04,1312.7630382186715
20250811-083632,2022-11-07,1258.375728012929
20250811-083632,2022-11-08,1258.8498302547787
20250811-083632,2022-11-09,1259.7906148258392
20250811-083632,2022-11-10,1182.7937439602763
20250811-083632,2022-11-11,1169.6072131641781
20250811-083632,2022-11-14,1181.9966221463517
20250811-083632,2022-11-16,1113.4399082714406
20250811-083632,2022-11-17,1092.382794352121
20250811-083632,2022-11-18,1084.445719467321
20250811-083632,2022-11-21,1110.1318753026424
20250811-083632,2022-11-22,1075.0608941442354
20250811-083632,2022-11-23,1054.2565901173612
20250811-083632,2022-11-24,1107.760707394827
20250811-083632,2022-11-25,1068.3074232794197
20250811-083632,2022-11-28,1057.6541510927964
20250811-083632,2022-11-29,1090.765420662627
20250811-083632,2022-11-30,1085.3164184749414
20250811-083632,2022-12-01,1082.6043775025403
20250811-083632,2022-12-02,1123.1570438239592
20250811-083632,2022-12-05,1060.6403917107857
20250811-083632,2022-12-06,1057.2327338607965
20250811-083632,2022-12-07,1068.1378156806368
20250811-083632,2022-12-08,1057.4848716728231
20250811-083632,2022-12-09,1058.399346760258
20250811-083632,2022-12-12,1033.6592083666408
20250811-083632,2022-12-13,1026.68983797387
20250811-083632,2022-12-14,1052.8829674636129
20250811-083632,2022-12-15,1078.1462161798381
20250811-083632,2022-12-16,1041.1748115263965
20250811-083632,2022-12-19,1098.9769028172623
20250811-083632,2022-12-20,1138.019023930601
20250811-083632,2022-12-21,1146.589137607244
20250811-083632,2022-12-22,1152.3687126130185
20250811-083632,2022-12-23,1164.3268732640242
20250811-083632,2022-12-26,1156.0807240946906
20250811-083632,2022-12-27,1142.2349635522025
20250811-083632,2022-12-28,1166.4462709908819
20250811-083632,2022-12-29,1187.8837527721091
20250811-083632,2023-01-02,1132.5347466228961
20250811-083632,2023-01-03,1124.1312037935252
20250811-083632,2023-01-04,1129.9327707792906
20250811-083632,2023-01-05,1153.4269976596397
20250811-083632,2023-01-06,1170.4619040352486
20250811-083632,2023-01-09,1168.2550671877648
20250811-083632,2023-01-10,1195.9850175433291
20250811-083632,2023-01-11,1215.15667703805
20250811-083632,2023-01-12,1228.219843768016
20250811-083632,2023-01-13,1230.1549340763315
20250811-083632,2023-01-16,1218.323092312665
20250811-083632,2023-01-17,1234.9920132005093
20250811-083632,2023-01-18,1238.1587103954562
20250811-083632,2023-01-19,1231.09200058239
20250811-083632,2023-01-20,1232.8558939818722
20250811-083632,2023-01-23,1262.5110061174837
20250811-083632,2023-01-24,1293.0500478293525
20250811-083632,2023-01-25,1317.0633026509672
20250811-083632,2023-01-26,1312.0093537778444
20250811-083632,2023-01-27,1293.6914929767347
20250811-083632,2023-01-30,1294.5796732426224
20250811-083632,2023-01-31,1328.257423315275
20250811-083632,2023-02-01,1313.4787882647001
20250811-083632,2023-02-02,1306.1083874229053
20250811-083632,2023-02-03,1273.830611991555
20250811-083632,2023-02-06,1262.978652572107
20250811-083632,2023-02-07,1251.3658734329415
20250811-083632,2023-02-08,1259.4354304194158
20250811-083632,2023-02-09,1228.5159174187118
20250811-083632,2023-02-10,1252.860237644465
20250811-083632,2023-02-13,1247.017958205058
20250811-083632,2023-02-14,1224.2032213226507
20250811-083632,2023-02-15,1254.201800771502
20250811-083632,2023-02-16,1241.7589038844553
20250811-083632,2023-02-17,1252.917678730081
20250811-083632,2023-02-22,1224.5734426227127
20250811-083632,2023-02-23,1227.7776954306512
20250811-083632,2023-02-24,1219.012176513373
20250811-083632,2023-02-27,1210.2581425158633
20250811-083632,2023-02-28,1239.8842587165484
20250811-083632,2023-03-01,1204.0950049013848
20250811-083632,2023-03-02,1197.392429423922
20250811-083632,2023-03-03,1211.9688304183678
20250811-083632,2023-03-06,1214.9513622402987
20250811-083632,2023-03-07,1192.35555354607
20250811-083632,2023-03-08,1221.8711881990253
20250811-083632,2023-03-09,1227.1257930908887
20250811-083632,2023-03-10,1248.4072856617415
20250811-083632,2023-03-13,1273.2472987210083
20250811-083632,2023-03-14,1237.4890716306898
20250811-083632,2023-03-15,1261.5708034999511
20250811-083632,2023-03-16,1290.534263944853
20250811-083632,2023-03-17,1288.9774668731438
20250811-083632,2023-03-20,1276.5268926610825
20250811-083632,2023-03-21,1264.371363917821
20250811-083632,2023-03-22,1285.6369914427237
20250811-083632,2023-03-23,1252.5836792757473
20250811-083632,2023-03-24,1277.5202945105877
20250811-083632,2023-03-27,1285.6770745273807
20250811-083632,2023-03-28,1312.220017469162
20250811-083632,2023-03-29,1297.9731676957217
20250811-083632,2023-03-30,1323.268930522722
20250811-083632,2023-03-31,1303.4962500222307
20250811-083632,2023-04-03,1294.6185280377078
20250811-083632,2023-04-04,1321.8169548592966
20250811-083632,2023-04-05,1317.6209943746383
20250811-083632,2023-04-06,1302.2010033419656
20250811-083632,2023-04-10,1283.9592912587611
20250811-083632,2023-04-11,1343.2975905391231
20250811-083632,2023-04-12,1364.5929082128418
20250811-083632,2023-04-13,1371.7506872126137
20250811-083632,2023-04-14,1373.7850977227333
20250811-083632,2023-04-17,1360.9340525274572
20250811-083632,2023-04-18,1317.3913490523764
20250811-083632,2023-04-19,1275.9072188193184
20250811-083632,2023-04-20,1258.924253469724
20250811-083632,2023-04-24,1243.1736287800063
20250811-083632,2023-04-25,1218.0779575678719
20250811-083632,2023-04-26,1230.6988809907418
20250811-083632,2023-04-27,1280.0487101531833
20250811-083632,2023-04-28,1313.1200359297877
20250811-083632,2023-05-02,1277.628113915125
20250811-083632,2023-05-03,1275.3364985388287
20250811-083632,2023-05-04,1287.897572008435
20250811-083632,2023-05-05,1312.6039607145156
20250811-083632,2023-05-08,1296.3188757258595
20250811-083632,2023-05-09,1321.099012056961
20250811-083632,2023-05-10,1319.7461604794898
20250811-083632,2023-05-11,1349.843620563325
20250811-083632,2023-05-12,1348.8942673702315
20250811-083632,2023-05-15,1381.2961007392134
20250811-083632,2023-05-16,1382.3532180260938
20250811-083632,2023-05-17,1404.2483035905855
20250811-083632,2023-05-18,1417.4916700750618
20250811-083632,2023-05-19,1447.2791700809332
20250811-083632,2023-05-22,1431.6414726128535
20250811-083632,2023-05-23,1417.6260238929099
20250811-083632,2023-05-24,1381.395320557275
20250811-083632,2023-05-25,1425.5215736201644
20250811-083632,2023-05-26,1466.5126287877795
20250811-083632,2023-05-29,1453.1281223950791
20250811-083632,2023-05-30,1455.1611781006002
20250811-083632,2023-05-31,1478.445972240919
20250811-083632,2023-06-01,1513.4156671626868
20250811-083632,2023-06-02,1525.2190660525932
20250811-083632,2023-06-05,1552.2210462666021
20250811-083632,2023-06-06,1603.223531137374
20250811-083632,2023-06-07,1591.5788116658575
20250811-083632,2023-06-09,1596.9763777143673
20250811-083632,2023-06-12,1600.807144876651
20250811-083632,2023-06-13,1539.8827649111445
20250811-083632,2023-06-14,1604.2798373497399
20250811-083632,2023-06-15,1618.2773739581387
20250811-083632,2023-06-16,1614.7050162720552
20250811-083632,2023-06-19,1626.4524442575878
20250811-083632,2023-06-20,1643.385248873168
20250811-083632,2023-06-21,1642.7864590016331
20250811-083632,2023-06-22,1611.852234372525
20250811-083632,2023-06-23,1653.218045420808
20250811-083632,2023-06-26,1622.005416040076
20250811-083632,2023-06-27,1600.730505803409
20250811-083632,2023-06-28,1613.4660314716702
20250811-083632,2023-06-29,1662.7568256616144
20250811-083632,2023-06-30,1685.0260918855715
20250811-083632,2023-07-03,1660.3827814055455
20250811-083632,2023-07-04,1691.8137066309628
20250811-083632,2023-07-05,1719.0585245755253
20250811-083632,2023-07-06,1688.355884610641
20250811-083632,2023-07-07,1702.6699887669092
20250811-083632,2023-07-10,1695.4302111163065
20250811-083632,2023-07-11,1677.2701681037765
20250811-083632,2023-07-12,1712.707085360134
20250811-083632,2023-07-13,1739.182334078872
20250811-083632,2023-07-14,1703.7794770472149
20250811-083632,2023-07-17,1733.3280907687263
20250811-083632,2023-07-18,1773.631559744534
20250811-083632,2023-07-19,1765.7834892309056
20250811-083632,2023-07-20,1749.370783563972
20250811-083632,2023-07-21,1800.2001558200382
20250811-083632,2023-07-24,1798.2745646067738
20250811-083632,2023-07-25,1831.4645648258643
20250811-083632,2023-07-26,1820.5955654022898
20250811-083632,2023-07-27,1794.8806709914552
20250811-083632,2023-07-28,1853.569676107756
20250811-083632,2023-07-31,1912.8853660191235
20250811-083632,2023-08-01,1906.637495179946
20250811-083632,2023-08-02,1913.5462259550984
20250811-083632,2023-08-03,1897.9711909144046
20250811-083632,2023-08-04,1907.3739662946628
20250811-083632,2023-08-07,1905.9692138615255
20250811-083632,2023-08-08,1915.915508260368
20250811-083632,2023-08-09,1926.7458934340455
20250811-083632,2023-08-10,1931.0827981535194
20250811-083632,2023-08-11,1911.3417693539604
20250811-083632,2023-08-14,1871.2021366239917
20250811-083632,2023-08-15,1886.5401277772135
20250811-083632,2023-08-16,1876.7932505342546
20250811-083632,2023-08-17,1800.841615543249
20250811-083632,2023-08-18,1821.1381890623052
20250811-083632,2023-08-21,1795.337875395345
20250811-083632,2023-08-22,1841.282209343559
20250811-083632,2023-08-23,1899.6021897023206
20250811-083632,2023-08-24,1894.846133580685
20250811-083632,2023-08-25,1803.7657099634296
20250811-083632,2023-08-28,1803.1178292982431
20250811-083632,2023-08-29,1807.8567849479182
20250811-083632,2023-08-30,1797.107268750886
20250811-083632,2023-08-31,1781.3913454797387
20250811-083632,2023-09-01,1809.8652024725225
20250811-083632,2023-09-04,1776.4156404462126
20250811-083632,2023-09-05,1766.0869455720292
20250811-083632,2023-09-06,1730.3634342320433
20250811-083632,2023-09-08,1755.1088684812503
20250811-083632,2023-09-11,1791.6825179530665
20250811-083632,2023-09-12,1832.135074549291
20250811-083632,2023-09-13,1810.863215576845
20250811-083632,2023-09-14,1770.4727080537125
20250811-083632,2023-09-15,1755.815617070608
20250811-083632,2023-09-18,1774.333572922096
20250811-083632,2023-09-19,1767.9479370913741
20250811-083632,2023-09-20,1812.2318585445346
20250811-083632,2023-09-21,1757.386501959019
20250811-083632,2023-09-22,1748.0292938239095
20250811-083632,2023-09-25,1687.38620985001
20250811-083632,2023-09-26,1651.917489468609
20250811-083632,2023-09-27,1667.1687749860291
20250811-083632,2023-09-28,1733.315422292993
20250811-083632,2023-09-29,1767.3456954930807
20250811-083632,2023-10-02,1737.2826097599852
20250811-083632,2023-10-03,1690.2595157378698
20250811-083632,2023-10-04,1692.357479305061
20250811-083632,2023-10-05,1650.9441545000832
20250811-083632,2023-10-06,1641.25117761388
20250811-083632,2023-10-09,1650.9706438932747
20250811-083632,2023-10-10,1698.0110642018378
20250811-083632,2023-10-11,1671.807381898284
20250811-083632,2023-10-13,1648.221053789324
20250811-083632,2023-10-16,1660.4417737629171
20250811-083632,2023-10-17,1635.2144391579614
20250811-083632,2023-10-18,1603.483372481819
20250811-083632,2023-10-19,1612.7695031957933
20250811-083632,2023-10-20,1588.372480414994
20250811-083632,2023-10-23,1639.005513262456
20250811-083632,2023-10-24,1667.9449077876839
20250811-083632,2023-10-25,1641.9346281747137
20250811-083632,2023-10-26,1718.38850168597
20250811-083632,2023-10-27,1677.0923661826996
20250811-083632,2023-10-30,1647.0918376622258
20250811-083632,2023-10-31,1656.209745682244
20250811-083632,2023-11-01,1668.4059271800302
20250811-083632,2023-11-03,1791.3596562948348
20250811-083632,2023-11-06,1792.0962906075772
20250811-083632,2023-11-07,1822.6109725386227
20250811-083632,2023-11-08,1788.9284902407621
20250811-083632,2023-11-09,1801.39254602647
20250811-083632,2023-11-10,1857.5080713836778
20250811-083632,2023-11-13,1867.037394438207
20250811-083632,2023-11-14,1906.6151813975139
20250811-083632,2023-11-16,1930.673430160214
20250811-083632,2023-11-17,1888.8906804795738
20250811-083632,2023-11-20,1873.4105915938699
20250811-083632,2023-11-21,1838.9444951933606
20250811-083632,2023-11-22,1837.7200465463588
20250811-083632,2023-11-23,1867.2252240233063
20250811-083632,2023-11-24,1832.733595663325
20250811-083632,2023-11-27,1868.592422865635
20250811-083632,2023-11-28,1909.219756884718
20250811-083632,2023-11-29,1907.347062119572
20250811-083632,2023-11-30,1938.8410025237927
20250811-083632,2023-12-01,1997.563105467289
20250811-083632,2023-12-04,1959.3119426705293
20250811-083632,2023-12-05,1928.8523502345333
20250811-083632,2023-12-06,1916.6294414578804
20250811-083632,2023-12-07,1925.9712061398557
20250811-083632,2023-12-08,1939.7119604884988
20250811-083632,2023-12-11,1911.2530986500046
20250811-083632,2023-12-12,1930.0284346861408
20250811-083632,2023-12-13,2013.5871776687718
20250811-083632,2023-12-14,2028.7464945048293
20250811-083632,2023-12-15,1968.9391615294535
20250811-083632,2023-12-18,1933.2604309726516
20250811-083632,2023-12-19,1979.8393674620092
20250811-083632,2023-12-20,2011.0206660556798
20250811-083632,2023-12-21,1995.7270721241964
20250811-083632,2023-12-22,1990.8418528689467
20250811-083632,2023-12-26,1970.4052880428285
20250811-083632,2023-12-27,1985.8237843931868
20250811-083632,2023-12-28,2017.1732055475236
20250811-083632,2024-01-02,1969.9028364694243
20250811-083632,2024-01-03,1930.670252206871
20250811-083632,2024-01-04,1883.8005473596565
20250811-083632,2024-01-05,1905.6791114402315
20250811-083632,2024-01-08,1956.749731068748
20250811-083632,2024-01-09,1947.110819423394
20250811-083632,2024-01-10,1958.4735311867075
20250811-083632,2024-01-11,1933.9379012245877
20250811-083632,2024-01-12,1956.23499493639
20250811-083632,2024-01-15,1957.7165142683345
20250811-083632,2024-01-16,1957.824647633694
20250811-083632,2024-01-17,2015.7779795028257
20250811-083632,2024-01-18,1982.8986918403616
20250811-083632,2024-01-19,2027.4085288967844
20250811-083632,2024-01-22,2010.8660046065825
20250811-083632,2024-01-23,2075.8500058357004
20250811-083632,2024-01-24,2059.879741355705
20250811-083632,2024-01-25,2073.6272067240843
20250811-083632,2024-01-26,2051.3433820842174
20250811-083632,2024-01-29,2050.614818739729
20250811-083632,2024-01-30,2014.988632556782
20250811-083632,2024-01-31,2028.5367781925231
20250811-083632,2024-02-01,2018.3942579821883
20250811-083632,2024-02-02,2002.7548007003188
20250811-083632,2024-02-05,1998.3679232946033
20250811-083632,2024-02-06,2027.272009995863
20250811-083632,2024-02-07,2055.815022486576
20250811-083632,2024-02-08,2048.1417956985383
20250811-083632,2024-02-09,2010.0114144416389
20250811-083632,2024-02-14,1985.0711686034815
20250811-083632,2024-02-15,1973.1288274333197
20250811-083632,2024-02-16,2003.4500043316816
20250811-083632,2024-02-19,2032.766588743228
20250811-083632,2024-02-20,2122.078890732427
20250811-083632,2024-02-21,2139.9263611424285
20250811-083632,2024-02-22,2144.952233332174
20250811-083632,2024-02-23,2116.285372056267
20250811-083632,2024-02-26,2128.2606533204344
20250811-083632,2024-02-27,2146.947112935559
20250811-083632,2024-02-28,2107.5804302638508
20250811-083632,2024-02-29,2171.82749418654
20250811-083632,2024-03-01,2135.089695620088
20250811-083632,2024-03-04,2151.0320426621447
20250811-083632,2024-03-05,2183.506657370711
20250811-083632,2024-03-06,2196.7909478014963
20250811-083632,2024-03-07,2188.497333083499
20250811-083632,2024-03-08,2198.7586710077285
20250811-083632,2024-03-11,2181.5710338550557
20250811-083632,2024-03-12,2219.237059707903
20250811-083632,2024-03-13,2274.993781925932
20250811-083632,2024-03-14,2291.584792338963
20250811-083632,2024-03-15,2250.6126734781246
20250811-083632,2024-03-18,2220.8800465768622
20250811-083632,2024-03-19,2236.1390023236754
20250811-083632,2024-03-20,2259.650169217955
20250811-083632,2024-03-21,2240.8360237926613
20250811-083632,2024-03-22,2196.978124159313
20250811-083632,2024-03-25,2156.2117803244373
20250811-083632,2024-03-26,2200.362823306393
20250811-083632,2024-03-27,2242.2338354225144
20250811-083632,2024-03-28,2261.218939664999
20250811-083632,2024-04-01,2246.063750818059
20250811-083632,2024-04-02,2273.9230157649304
20250811-083632,2024-04-03,2264.651856018316
20250811-083632,2024-04-04,2237.135798697146
20250811-083632,2024-04-05,2254.786028510338
20250811-083632,2024-04-08,2278.0374040180186
20250811-083632,2024-04-09,2292.5012143587446
20250811-083632,2024-04-10,2248.4760401820995
20250811-083632,2024-04-11,2277.6966429715762
20250811-083632,2024-04-12,2178.4000934875107
20250811-083632,2024-04-15,2067.503756190318
20250811-083632,2024-04-16,2059.8799587881404
20250811-083632,2024-04-17,2062.204164904284
20250811-083632,2024-04-18,2065.5357299741654
20250811-083632,2024-04-19,2073.4205554392593
20250811-083632,2024-04-22,2081.209446663863
20250811-083632,2024-04-23,2067.835247014618
20250811-083632,2024-04-24,2060.892059987133
20250811-083632,2024-04-25,2063.228111757646
20250811-083632,2024-04-26,2138.0899833506473
20250811-083632,2024-04-29,2160.966175525784
20250811-083632,2024-04-30,2081.8005778888
20250811-083632,2024-05-02,2138.3347415242843
20250811-083632,2024-05-03,2224.058238047419
20250811-083632,2024-05-06,2182.6075951470316
20250811-083632,2024-05-07,2173.092091604867
20250811-083632,2024-05-08,2193.6402310467793
20250811-083632,2024-05-09,2133.594648983123
20250811-083632,2024-05-10,2135.123733766171
20250811-083632,2024-05-13,2117.6279568206023
20250811-083632,2024-05-14,2112.518810879341
20250811-083632,2024-05-15,2141.9448989468315
20250811-083632,2024-05-16,2145.066588957374
20250811-083632,2024-05-17,2116.8458081000963
20250811-083632,2024-05-20,2155.5652531757596
20250811-083632,2024-05-21,2119.9428017078562
20250811-083632,2024-05-22,2076.3615908124743
20250811-083632,2024-05-23,2109.056114519466
20250811-083632,2024-05-24,2111.6467303847944
20250811-083632,2024-05-27,2136.5507990450583
20250811-083632,2024-05-28,2138.4901332325135
20250811-083632,2024-05-29,2111.8002172597576
20250811-083632,2024-05-31,2077.930397471186
20250811-083632,2024-06-03,2131.6729732267995
20250811-083632,2024-06-04,2113.32492795659
20250811-083632,2024-06-05,2162.4569566574646
20250811-083632,2024-06-06,2203.6758461824265
20250811-083632,2024-06-07,2134.4872539206235
20250811-083632,2024-06-10,2116.476811196436
20250811-083632,2024-06-11,2123.881309640388
20250811-083632,2024-06-12,2123.8677171170975
20250811-083632,2024-06-13,2125.808757578755
20250811-083632,2024-06-14,2104.780742264206
